,날짜,품목,품질,거래단위,최저가,최고가,평균가,전일평균대비등락,전7일평균대비등락,전년동월동일평균대비등락
21995,2020-02-06,양파,상,12kg,10700,11900,11220,-711,"11,931(94.0%)","12,041(93.0%)"
21996,2020-02-06,양파,보통,12kg,9700,10700,10320,-842,"11,162(92.0%)","11,104(92.0%)"
21997,2020-02-06,양파,하,12kg,6000,9700,8807,-1196,"10,003(88.0%)","9,236(95.0%)"
21998,2020-02-06,양파,특,15kg,13600,17000,14540,-477,"15,017(96.0%)","14,896(97.0%)"
21999,2020-02-06,양파,상,15kg,12400,13600,12869,-389,"13,258(97.0%)","13,196(97.0%)"
22000,2020-02-06,양파,보통,15kg,11800,12400,12082,-434,"12,516(96.0%)","12,467(96.0%)"
22001,2020-02-06,양파,하,15kg,10700,11800,11516,130,"11,386(101.0%)","11,599(99.0%)"
22002,2020-02-06,양파,특,20kg,18100,18300,18239,411,"17,828(102.0%)","18,240(99.0%)"
22003,2020-02-06,양파,상,20kg,16500,18100,17270,440,"16,830(102.0%)","16,900(102.0%)"
22004,2020-02-06,양파,보통,20kg,15200,16500,15527,-62,"15,589(99.0%)","15,478(100.0%)"
22005,2020-02-06,양파,하,20kg,9600,15200,14062,2086,"11,976(117.0%)","12,013(117.0%)"
22006,2020-02-06,양파 자주색,특,1kg,900,900,900,47,853(105.0%),722(124.0%)
22007,2020-02-06,양파 자주색,상,1kg,440,900,534,-100,634(84.0%),642(83.0%)
22008,2020-02-06,양파 자주색,보통,1kg,373,440,419,-109,528(79.0%),568(73.0%)
22009,2020-02-06,양파 자주색,하,1kg,307,373,339,-143,482(70.0%),501(67.0%)
22010,2020-02-06,양파 자주색,특,12kg,5500,5500,5500,0,"5,500(100.0%)","5,500(100.0%)"
22011,2020-02-06,양파 자주색,상,12kg,4700,5500,5266,0,"5,266(100.0%)","5,266(100.0%)"
22012,2020-02-06,양파 자주색,보통,12kg,2500,4700,4320,0,"4,320(100.0%)","4,320(100.0%)"
22013,2020-02-06,양파 자주색,하,12kg,2500,2500,2500,0,"2,500(100.0%)","2,500(100.0%)"
22014,2020-02-06,양파 자주색,특,20kg,18000,18000,18000,933,"17,067(105.0%)","14,445(124.0%)"
22015,2020-02-06,양파 자주색,상,20kg,8800,18000,10626,-1954,"12,580(84.0%)","12,789(83.0%)"
22016,2020-02-06,양파 자주색,보통,20kg,7467,8800,8348,-2176,"10,524(79.0%)","11,316(73.0%)"
22017,2020-02-06,양파 자주색,하,20kg,6133,7467,6746,-2839,"9,585(70.0%)","9,971(67.0%)"
22018,2020-02-07,양파,특,1kg,987,1200,1040,17,"1,023(101.0%)","1,097(94.0%)"
22019,2020-02-07,양파,상,1kg,850,987,900,3,897(100.0%),941(95.0%)
22020,2020-02-07,양파,보통,1kg,787,850,820,4,816(100.0%),843(97.0%)
22021,2020-02-07,양파,하,1kg,390,787,743,7,736(100.0%),738(100.0%)
22022,2020-02-07,양파,특,12kg,11900,12500,12079,-30,"12,109(99.0%)","13,247(91.0%)"
22023,2020-02-07,양파,상,12kg,10600,11900,11162,-58,"11,220(99.0%)","11,931(93.0%)"
22024,2020-02-07,양파,보통,12kg,9950,10600,10284,-36,"10,320(99.0%)","11,050(93.0%)"
22025,2020-02-07,양파,하,12kg,7000,9950,9081,274,"8,807(103.0%)","9,336(97.0%)"
22026,2020-02-07,양파,특,15kg,14200,17100,15155,615,"14,540(104.0%)","14,898(101.0%)"
22027,2020-02-07,양파,상,15kg,12400,14200,12926,57,"12,869(100.0%)","13,189(98.0%)"
22028,2020-02-07,양파,보통,15kg,11800,12400,12119,37,"12,082(100.0%)","12,457(97.0%)"
22029,2020-02-07,양파,하,15kg,10800,11800,11466,-50,"11,516(99.0%)","11,658(98.0%)"
22030,2020-02-07,양파,특,20kg,17200,17300,17262,-977,"18,239(94.0%)","18,350(94.0%)"
22031,2020-02-07,양파,상,20kg,16450,17200,16978,-292,"17,270(98.0%)","16,932(100.0%)"
22032,2020-02-07,양파,보통,20kg,14500,16450,15391,-136,"15,527(99.0%)","15,411(99.0%)"
22033,2020-02-07,양파,하,20kg,7800,14500,11703,-2359,"14,062(83.0%)","12,200(95.0%)"
22034,2020-02-07,양파 자주색,특,1kg,567,567,567,-333,900(63.0%),789(71.0%)
22035,2020-02-07,양파 자주색,상,1kg,320,567,428,-106,534(80.0%),670(63.0%)
22036,2020-02-07,양파 자주색,보통,1kg,293,320,306,-113,419(73.0%),592(51.0%)
22037,2020-02-07,양파 자주색,하,1kg,287,293,289,-50,339(85.0%),531(54.0%)
22038,2020-02-07,양파 자주색,특,12kg,5500,5500,5500,0,"5,500(100.0%)","5,500(100.0%)"
22039,2020-02-07,양파 자주색,상,12kg,4700,5500,5266,0,"5,266(100.0%)","5,266(100.0%)"
22040,2020-02-07,양파 자주색,보통,12kg,2500,4700,4320,0,"4,320(100.0%)","4,320(100.0%)"
22041,2020-02-07,양파 자주색,하,12kg,2500,2500,2500,0,"2,500(100.0%)","2,500(100.0%)"
22042,2020-02-07,양파 자주색,특,20kg,11333,11333,11333,-6667,"18,000(62.0%)","15,778(71.0%)"
22043,2020-02-07,양파 자주색,상,20kg,6400,11333,8501,-2125,"10,626(80.0%)","13,359(63.0%)"
22044,2020-02-07,양파 자주색,보통,20kg,5867,6400,6107,-2241,"8,348(73.0%)","11,792(51.0%)"
22045,2020-02-07,양파 자주색,하,20kg,5733,5867,5766,-980,"6,746(85.0%)","10,558(54.0%)"
22046,2020-02-08,양파,특,1kg,1000,1133,1037,-3,"1,040(99.0%)","1,078(96.0%)"
22047,2020-02-08,양파,상,1kg,867,1000,909,9,900(101.0%),936(97.0%)
22048,2020-02-08,양파,보통,1kg,800,867,833,13,820(101.0%),842(98.0%)
22049,2020-02-08,양파,하,1kg,495,800,743,0,743(100.0%),752(98.0%)
22050,2020-02-08,양파,특,12kg,12200,12600,12371,292,"12,079(102.0%)","12,894(95.0%)"
22051,2020-02-08,양파,상,12kg,10800,12200,11238,76,"11,162(100.0%)","11,775(95.0%)"
22052,2020-02-08,양파,보통,12kg,9700,10800,10269,-15,"10,284(99.0%)","10,920(94.0%)"
22053,2020-02-08,양파,하,12kg,6900,9700,8728,-353,"9,081(96.0%)","9,338(93.0%)"
22054,2020-02-08,양파,특,15kg,14200,16800,14852,-303,"15,155(98.0%)","14,943(99.0%)"
22055,2020-02-08,양파,상,15kg,12600,14200,13134,208,"12,926(101.0%)","13,140(99.0%)"
22056,2020-02-08,양파,보통,15kg,12000,12600,12401,282,"12,119(102.0%)","12,403(99.0%)"
22057,2020-02-08,양파,하,15kg,10300,12000,11714,248,"11,466(102.0%)","11,668(100.0%)"
22058,2020-02-08,양파,특,20kg,17650,17800,17761,499,"17,262(102.0%)","18,285(97.0%)"
22059,2020-02-08,양파,상,20kg,16500,17650,17105,127,"16,978(100.0%)","17,210(99.0%)"
22060,2020-02-08,양파,보통,20kg,14600,16500,15535,144,"15,391(100.0%)","15,821(98.0%)"
22061,2020-02-08,양파,하,20kg,9900,14600,12656,953,"11,703(108.0%)","12,085(104.0%)"
22062,2020-02-08,양파 자주색,특,1kg,567,567,567,0,567(100.0%),783(72.0%)
22063,2020-02-08,양파 자주색,상,1kg,320,567,428,0,428(100.0%),646(66.0%)
22064,2020-02-08,양파 자주색,보통,1kg,293,320,306,0,306(100.0%),554(55.0%)
22065,2020-02-08,양파 자주색,하,1kg,287,293,289,0,289(100.0%),496(58.0%)
22066,2020-02-08,양파 자주색,특,12kg,5500,5500,5500,0,"5,500(100.0%)","5,500(100.0%)"
22067,2020-02-08,양파 자주색,상,12kg,4700,5500,5266,0,"5,266(100.0%)","5,266(100.0%)"
22068,2020-02-08,양파 자주색,보통,12kg,2500,4700,4320,0,"4,320(100.0%)","4,320(100.0%)"
22069,2020-02-08,양파 자주색,하,12kg,2500,2500,2500,0,"2,500(100.0%)","2,500(100.0%)"
22070,2020-02-08,양파 자주색,특,20kg,11333,11333,11333,0,"11,333(100.0%)","15,667(72.0%)"
22071,2020-02-08,양파 자주색,상,20kg,6400,11333,8501,0,"8,501(100.0%)","12,875(66.0%)"
22072,2020-02-08,양파 자주색,보통,20kg,5867,6400,6107,0,"6,107(100.0%)","11,053(55.0%)"
22073,2020-02-08,양파 자주색,하,20kg,5733,5867,5766,0,"5,766(100.0%)","9,869(58.0%)"
22074,2020-02-10,양파,특,1kg,1025,1200,1066,29,"1,037(102.0%)","1,066(100.0%)"
22075,2020-02-10,양파,상,1kg,867,1025,912,3,909(100.0%),929(98.0%)
22076,2020-02-10,양파,보통,1kg,800,867,834,1,833(100.0%),840(99.0%)
22077,2020-02-10,양파,하,1kg,490,800,744,1,743(100.0%),753(98.0%)
22078,2020-02-10,양파,특,12kg,12500,12950,12738,367,"12,371(102.0%)","12,739(99.0%)"
22079,2020-02-10,양파,상,12kg,10800,12500,11377,139,"11,238(101.0%)","11,651(97.0%)"
22080,2020-02-10,양파,보통,12kg,9800,10800,10440,171,"10,269(101.0%)","10,787(96.0%)"
22081,2020-02-10,양파,하,12kg,6300,9800,8493,-235,"8,728(97.0%)","9,327(91.0%)"
22082,2020-02-10,양파,특,15kg,13800,17200,14871,19,"14,852(100.0%)","14,884(99.0%)"
22083,2020-02-10,양파,상,15kg,12600,13800,13103,-31,"13,134(99.0%)","13,136(99.0%)"
22084,2020-02-10,양파,보통,15kg,12000,12600,12334,-67,"12,401(99.0%)","12,390(99.0%)"
22085,2020-02-10,양파,하,15kg,9600,12000,11741,27,"11,714(100.0%)","11,687(100.0%)"
22086,2020-02-10,양파,특,20kg,18000,18100,18057,296,"17,761(101.0%)","18,252(98.0%)"
22087,2020-02-10,양파,상,20kg,16800,18000,16938,-167,"17,105(99.0%)","17,253(98.0%)"
22088,2020-02-10,양파,보통,20kg,14800,16800,15725,190,"15,535(101.0%)","15,753(99.0%)"
22089,2020-02-10,양파,하,20kg,9800,14800,13962,1306,"12,656(110.0%)","12,510(111.0%)"
22090,2020-02-10,양파 자주색,특,1kg,567,567,567,0,567(100.0%),778(72.0%)
22091,2020-02-10,양파 자주색,상,1kg,320,567,428,0,428(100.0%),622(68.0%)
22092,2020-02-10,양파 자주색,보통,1kg,293,320,306,0,306(100.0%),517(59.0%)
22093,2020-02-10,양파 자주색,하,1kg,287,293,289,0,289(100.0%),462(62.0%)
22094,2020-02-10,양파 자주색,특,12kg,5500,5500,5500,0,"5,500(100.0%)","5,500(100.0%)"
22095,2020-02-10,양파 자주색,상,12kg,4700,5500,5266,0,"5,266(100.0%)","5,266(100.0%)"
22096,2020-02-10,양파 자주색,보통,12kg,2500,4700,4320,0,"4,320(100.0%)","4,320(100.0%)"
22097,2020-02-10,양파 자주색,하,12kg,2500,2500,2500,0,"2,500(100.0%)","2,500(100.0%)"
22098,2020-02-10,양파 자주색,특,20kg,11333,11333,11333,0,"11,333(100.0%)","15,556(72.0%)"
22099,2020-02-10,양파 자주색,상,20kg,6400,11333,8501,0,"8,501(100.0%)","12,390(68.0%)"
22100,2020-02-10,양파 자주색,보통,20kg,5867,6400,6107,0,"6,107(100.0%)","10,314(59.0%)"
22101,2020-02-10,양파 자주색,하,20kg,5733,5867,5766,0,"5,766(100.0%)","9,180(62.0%)"
22102,2020-02-11,양파,특,1kg,1020,1200,1084,18,"1,066(101.0%)","1,059(102.0%)"
22103,2020-02-11,양파,상,1kg,858,1020,904,-8,912(99.0%),922(98.0%)
22104,2020-02-11,양파,보통,1kg,667,858,806,-28,834(96.0%),837(96.0%)
22105,2020-02-11,양파,하,1kg,473,667,631,-113,744(84.0%),750(84.0%)
22106,2020-02-11,양파,특,12kg,12500,13650,13041,303,"12,738(102.0%)","12,582(103.0%)"
22107,2020-02-11,양파,상,12kg,10700,12500,11279,-98,"11,377(99.0%)","11,532(97.0%)"
22108,2020-02-11,양파,보통,12kg,9300,10700,10182,-258,"10,440(97.0%)","10,654(95.0%)"
22109,2020-02-11,양파,하,12kg,6300,9300,8367,-126,"8,493(98.0%)","9,224(90.0%)"
22110,2020-02-11,양파,특,15kg,14000,17600,15282,411,"14,871(102.0%)","14,941(102.0%)"
22111,2020-02-11,양파,상,15kg,12850,14000,13293,190,"13,103(101.0%)","13,119(101.0%)"
22112,2020-02-11,양파,보통,15kg,12300,12850,12565,231,"12,334(101.0%)","12,355(101.0%)"
22113,2020-02-11,양파,하,15kg,11300,12300,12065,324,"11,741(102.0%)","11,641(103.0%)"
22114,2020-02-11,양파,특,20kg,16800,18400,17641,-416,"18,057(97.0%)","18,171(97.0%)"
22115,2020-02-11,양파,상,20kg,12722,16800,13250,-3688,"16,938(78.0%)","17,244(76.0%)"
22116,2020-02-11,양파,보통,20kg,12722,12722,12722,-3003,"15,725(80.0%)","15,734(80.0%)"
22117,2020-02-11,양파,하,20kg,10000,12722,12595,-1367,"13,962(90.0%)","12,950(97.0%)"
22118,2020-02-11,양파 자주색,특,1kg,800,800,800,233,567(141.0%),721(110.0%)
22119,2020-02-11,양파 자주색,상,1kg,800,800,800,372,428(186.0%),554(144.0%)
22120,2020-02-11,양파 자주색,보통,1kg,558,800,705,399,306(230.0%),453(155.0%)
22121,2020-02-11,양파 자주색,하,1kg,473,558,548,259,289(189.0%),415(132.0%)
22122,2020-02-11,양파 자주색,특,12kg,5500,5500,5500,0,"5,500(100.0%)","5,500(100.0%)"
22123,2020-02-11,양파 자주색,상,12kg,4700,5500,5266,0,"5,266(100.0%)","5,266(100.0%)"
22124,2020-02-11,양파 자주색,보통,12kg,2500,4700,4320,0,"4,320(100.0%)","4,320(100.0%)"
22125,2020-02-11,양파 자주색,하,12kg,2500,2500,2500,0,"2,500(100.0%)","2,500(100.0%)"
22126,2020-02-11,양파 자주색,특,20kg,16000,16000,16000,4667,"11,333(141.0%)","14,422(110.0%)"
22127,2020-02-11,양파 자주색,상,20kg,16000,16000,16000,7499,"8,501(188.0%)","11,018(145.0%)"
22128,2020-02-11,양파 자주색,보통,20kg,11167,16000,14036,7929,"6,107(229.0%)","9,023(155.0%)"
22129,2020-02-11,양파 자주색,하,20kg,9467,11167,10889,5123,"5,766(188.0%)","8,244(132.0%)"
22130,2020-02-12,양파,특,1kg,1065,1200,1114,30,"1,084(102.0%)","1,055(105.0%)"
22131,2020-02-12,양파,상,1kg,887,1065,936,32,904(103.0%),911(102.0%)
22132,2020-02-12,양파,보통,1kg,833,887,858,52,806(106.0%),827(103.0%)
22133,2020-02-12,양파,하,1kg,510,833,775,144,631(122.0%),724(107.0%)
22134,2020-02-12,양파,특,12kg,12850,13800,13336,295,"13,041(102.0%)","12,528(106.0%)"
22135,2020-02-12,양파,상,12kg,10900,12850,11656,377,"11,279(103.0%)","11,368(102.0%)"
22136,2020-02-12,양파,보통,12kg,9800,10900,10424,242,"10,182(102.0%)","10,443(99.0%)"
22137,2020-02-12,양파,하,12kg,7550,9800,8905,538,"8,367(106.0%)","8,913(99.0%)"
22138,2020-02-12,양파,특,15kg,14200,17500,15454,172,"15,282(101.0%)","14,953(103.0%)"
22139,2020-02-12,양파,상,15kg,13200,14200,13470,177,"13,293(101.0%)","13,097(102.0%)"
22140,2020-02-12,양파,보통,15kg,12500,13200,12785,220,"12,565(101.0%)","12,336(103.0%)"
22141,2020-02-12,양파,하,15kg,9400,12500,12160,95,"12,065(100.0%)","11,648(104.0%)"
22142,2020-02-12,양파,특,20kg,16800,18400,17641,0,"17,641(100.0%)","17,798(99.0%)"
22143,2020-02-12,양파,상,20kg,12722,16800,13250,0,"13,250(100.0%)","16,395(80.0%)"
22144,2020-02-12,양파,보통,20kg,12722,12722,12722,0,"12,722(100.0%)","15,082(84.0%)"
22145,2020-02-12,양파,하,20kg,10000,12722,12595,0,"12,595(100.0%)","12,826(98.0%)"
22146,2020-02-12,양파 자주색,특,1kg,800,800,800,0,800(100.0%),709(112.0%)
22147,2020-02-12,양파 자주색,상,1kg,800,800,800,0,800(100.0%),542(147.0%)
22148,2020-02-12,양파 자주색,보통,1kg,558,800,705,0,705(100.0%),428(164.0%)
22149,2020-02-12,양파 자주색,하,1kg,473,558,548,0,548(100.0%),373(146.0%)
22150,2020-02-12,양파 자주색,특,12kg,5500,5500,5500,0,"5,500(100.0%)","5,500(100.0%)"
22151,2020-02-12,양파 자주색,상,12kg,4700,5500,5266,0,"5,266(100.0%)","5,266(100.0%)"
22152,2020-02-12,양파 자주색,보통,12kg,2500,4700,4320,0,"4,320(100.0%)","4,320(100.0%)"
22153,2020-02-12,양파 자주색,하,12kg,2500,2500,2500,0,"2,500(100.0%)","2,500(100.0%)"
22154,2020-02-12,양파 자주색,특,20kg,16000,16000,16000,0,"16,000(100.0%)","14,178(112.0%)"
22155,2020-02-12,양파 자주색,상,20kg,16000,16000,16000,0,"16,000(100.0%)","10,785(148.0%)"
22156,2020-02-12,양파 자주색,보통,20kg,11167,16000,14036,0,"14,036(100.0%)","8,538(164.0%)"
22157,2020-02-12,양파 자주색,하,20kg,9467,11167,10889,0,"10,889(100.0%)","7,420(146.0%)"
22158,2020-02-13,양파,특,1kg,1075,1235,1134,20,"1,114(101.0%)","1,061(106.0%)"
22159,2020-02-13,양파,상,1kg,900,1075,949,13,936(101.0%),910(104.0%)
22160,2020-02-13,양파,보통,1kg,842,900,874,16,858(101.0%),828(105.0%)
22161,2020-02-13,양파,하,1kg,465,842,777,2,775(100.0%),729(106.0%)
22162,2020-02-13,양파,특,12kg,13000,13900,13441,105,"13,336(100.0%)","12,612(106.0%)"
22163,2020-02-13,양파,상,12kg,11100,13000,11766,110,"11,656(100.0%)","11,322(103.0%)"
22164,2020-02-13,양파,보통,12kg,9300,11100,10293,-131,"10,424(98.0%)","10,320(99.0%)"
22165,2020-02-13,양파,하,12kg,7000,9300,8590,-315,"8,905(96.0%)","8,730(98.0%)"
22166,2020-02-13,양파,특,15kg,14100,17550,15533,79,"15,454(100.0%)","15,026(103.0%)"
22167,2020-02-13,양파,상,15kg,13400,14100,13713,243,"13,470(101.0%)","13,133(104.0%)"
22168,2020-02-13,양파,보통,15kg,12800,13400,13068,283,"12,785(102.0%)","12,381(105.0%)"
22169,2020-02-13,양파,하,15kg,11600,12800,12524,364,"12,160(102.0%)","11,777(106.0%)"
22170,2020-02-13,양파,특,20kg,20000,20000,20000,2359,"17,641(113.0%)","17,767(112.0%)"
22171,2020-02-13,양파,상,20kg,18300,20000,18947,5697,"13,250(142.0%)","15,799(119.0%)"
22172,2020-02-13,양파,보통,20kg,17500,18300,18086,5364,"12,722(142.0%)","14,604(123.0%)"
22173,2020-02-13,양파,하,20kg,9300,17500,16430,3835,"12,595(130.0%)","12,929(127.0%)"
22174,2020-02-13,양파 자주색,특,1kg,800,800,800,0,800(100.0%),700(114.0%)
22175,2020-02-13,양파 자주색,상,1kg,800,800,800,0,800(100.0%),570(140.0%)
22176,2020-02-13,양파 자주색,보통,1kg,558,800,705,0,705(100.0%),458(153.0%)
22177,2020-02-13,양파 자주색,하,1kg,473,558,548,0,548(100.0%),384(142.0%)
22178,2020-02-13,양파 자주색,특,12kg,5500,5500,5500,0,"5,500(100.0%)","5,500(100.0%)"
22179,2020-02-13,양파 자주색,상,12kg,4700,5500,5266,0,"5,266(100.0%)","5,266(100.0%)"
22180,2020-02-13,양파 자주색,보통,12kg,2500,4700,4320,0,"4,320(100.0%)","4,320(100.0%)"
22181,2020-02-13,양파 자주색,하,12kg,2500,2500,2500,0,"2,500(100.0%)","2,500(100.0%)"
